DATE,YEAR,MO,DY,CITY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2011-01-02,2011,1,2,Bengaluru,4.4909,21.72,79.39,1.95
2011-01-03,2011,1,3,Bengaluru,3.7301,20.83,80.42,2.72
2011-01-04,2011,1,4,Bengaluru,4.0529,20.13,83.0,2.76
2011-01-05,2011,1,5,Bengaluru,3.4786,20.08,82.76,2.69
2011-01-06,2011,1,6,Bengaluru,5.148,19.99,75.47,2.78
2011-01-07,2011,1,7,Bengaluru,5.5848,20.27,73.03,2.48
2011-01-08,2011,1,8,Bengaluru,5.5342,21.42,75.47,2.22
2011-01-09,2011,1,9,Bengaluru,5.3126,21.15,71.58,1.88
2011-01-10,2011,1,10,Bengaluru,5.8222,19.84,61.38,2.0
2011-01-11,2011,1,11,Bengaluru,6.0281,18.81,49.78,2.04
2011-01-12,2011,1,12,Bengaluru,6.1853,17.91,66.54,1.87
2011-01-13,2011,1,13,Bengaluru,6.125,19.08,65.26,1.68
2011-01-14,2011,1,14,Bengaluru,6.1378,19.08,67.38,2.67
2011-01-15,2011,1,15,Bengaluru,6.0569,19.17,70.8,2.7
2011-01-16,2011,1,16,Bengaluru,5.9395,20.92,71.1,1.92
2011-01-17,2011,1,17,Bengaluru,5.8668,21.45,70.18,1.3
2011-01-18,2011,1,18,Bengaluru,6.1087,20.47,62.98,1.86
2011-01-19,2011,1,19,Bengaluru,6.3178,19.5,61.68,1.82
2011-01-20,2011,1,20,Bengaluru,6.2626,20.17,61.78,2.04
2011-01-21,2011,1,21,Bengaluru,6.1999,20.05,65.08,2.55
2011-01-22,2011,1,22,Bengaluru,6.1454,20.2,68.71,2.85
2011-01-23,2011,1,23,Bengaluru,6.0626,19.91,69.59,3.02
2011-01-24,2011,1,24,Bengaluru,6.0898,19.4,69.68,3.1
2011-01-25,2011,1,25,Bengaluru,6.1294,19.4,69.29,3.2
2011-01-26,2011,1,26,Bengaluru,5.8399,19.89,71.19,3.41
2011-01-27,2011,1,27,Bengaluru,6.3811,20.11,66.59,3.13
2011-01-28,2011,1,28,Bengaluru,6.4454,20.36,64.23,2.54
2011-01-29,2011,1,29,Bengaluru,6.3787,20.64,64.99,3.12
2011-01-30,2011,1,30,Bengaluru,6.3859,20.76,62.5,3.21
2011-01-31,2011,1,31,Bengaluru,6.5124,20.24,61.97,3.19
2011-02-01,2011,2,1,Bengaluru,6.6264,19.76,51.92,3.16
2011-02-02,2011,2,2,Bengaluru,6.4618,19.17,62.19,3.18
2011-02-03,2011,2,3,Bengaluru,6.3214,20.45,64.61,3.32
2011-02-04,2011,2,4,Bengaluru,6.1918,20.35,59.46,2.4
2011-02-05,2011,2,5,Bengaluru,6.4862,19.96,58.24,2.76
2011-02-06,2011,2,6,Bengaluru,6.7954,19.58,56.34,2.6
2011-02-07,2011,2,7,Bengaluru,6.4373,20.05,55.5,2.0
2011-02-08,2011,2,8,Bengaluru,6.4673,20.17,51.52,2.03
2011-02-09,2011,2,9,Bengaluru,6.5983,20.07,47.5,2.15
2011-02-10,2011,2,10,Bengaluru,6.8866,19.99,42.16,2.64
2011-02-11,2011,2,11,Bengaluru,6.9353,20.03,47.13,3.3
2011-02-12,2011,2,12,Bengaluru,6.7558,20.04,50.92,2.65
2011-02-13,2011,2,13,Bengaluru,6.8839,20.11,46.68,2.97
2011-02-14,2011,2,14,Bengaluru,6.8585,20.08,53.83,2.67
2011-02-15,2011,2,15,Bengaluru,6.7166,22.01,59.31,1.58
2011-02-16,2011,2,16,Bengaluru,5.6107,23.25,59.88,1.25
2011-02-17,2011,2,17,Bengaluru,6.2458,24.24,58.86,1.06
2011-02-18,2011,2,18,Bengaluru,5.7948,24.7,60.17,1.77
2011-02-19,2011,2,19,Bengaluru,5.5188,25.51,58.94,2.24
2011-02-20,2011,2,20,Bengaluru,5.6822,25.68,60.27,2.89
2011-02-21,2011,2,21,Bengaluru,5.1607,24.73,64.3,2.19
2011-02-22,2011,2,22,Bengaluru,3.8695,23.84,71.65,2.44
2011-02-23,2011,2,23,Bengaluru,4.8893,22.8,71.37,2.28
2011-02-24,2011,2,24,Bengaluru,5.0969,23.51,66.37,2.48
2011-02-25,2011,2,25,Bengaluru,5.1842,24.24,66.92,1.6
2011-02-26,2011,2,26,Bengaluru,4.6049,23.68,67.91,1.98
2011-02-27,2011,2,27,Bengaluru,5.9359,24.02,57.45,3.05
2011-02-28,2011,2,28,Bengaluru,6.9547,23.14,52.38,3.28
2011-03-01,2011,3,1,Bengaluru,6.9449,22.66,55.78,3.59
2011-03-02,2011,3,2,Bengaluru,6.9902,23.28,51.77,3.23
2011-03-03,2011,3,3,Bengaluru,7.3466,23.18,40.87,2.98
2011-03-04,2011,3,4,Bengaluru,7.501,23.85,34.01,2.17
2011-03-05,2011,3,5,Bengaluru,7.2643,24.45,39.23,2.34
2011-03-06,2011,3,6,Bengaluru,7.4717,24.44,29.89,3.02
2011-03-07,2011,3,7,Bengaluru,7.399,25.15,27.76,3.3
2011-03-08,2011,3,8,Bengaluru,7.1902,26.33,31.74,2.7
2011-03-09,2011,3,9,Bengaluru,6.6202,26.63,34.08,1.76
2011-03-10,2011,3,10,Bengaluru,7.14,26.21,31.52,2.43
2011-03-11,2011,3,11,Bengaluru,7.2367,26.1,32.15,2.4
2011-03-12,2011,3,12,Bengaluru,7.3541,25.81,42.4,3.1
2011-03-13,2011,3,13,Bengaluru,7.5228,25.92,46.64,2.95
2011-03-14,2011,3,14,Bengaluru,7.332,25.76,48.68,3.02
2011-03-15,2011,3,15,Bengaluru,7.4436,26.17,47.42,3.2
2011-03-16,2011,3,16,Bengaluru,7.1496,25.91,44.74,3.59
2011-03-17,2011,3,17,Bengaluru,7.4741,24.87,38.76,3.76
2011-03-18,2011,3,18,Bengaluru,7.6303,23.61,42.48,3.44
2011-03-19,2011,3,19,Bengaluru,7.6745,24.73,36.39,2.67
2011-03-20,2011,3,20,Bengaluru,7.5449,26.33,41.89,1.86
2011-03-21,2011,3,21,Bengaluru,6.9362,27.83,41.28,2.32
2011-03-22,2011,3,22,Bengaluru,6.9634,28.71,45.02,2.17
2011-03-23,2011,3,23,Bengaluru,6.9281,28.21,36.28,2.68
2011-03-24,2011,3,24,Bengaluru,6.8203,27.7,32.32,2.01
2011-03-25,2011,3,25,Bengaluru,6.3048,28.1,41.66,2.33
2011-03-26,2011,3,26,Bengaluru,5.4132,28.26,40.85,2.53
2011-03-27,2011,3,27,Bengaluru,5.8901,28.23,45.39,2.52
2011-03-28,2011,3,28,Bengaluru,6.2177,28.52,38.87,2.77
2011-03-29,2011,3,29,Bengaluru,6.1394,28.5,38.06,2.47
2011-03-30,2011,3,30,Bengaluru,6.7037,28.65,31.75,2.41
2011-03-31,2011,3,31,Bengaluru,6.4003,28.94,32.74,1.91
2011-04-01,2011,4,1,Bengaluru,6.1517,29.72,33.57,2.05
2011-04-02,2011,4,2,Bengaluru,5.8958,30.6,34.2,1.72
2011-04-03,2011,4,3,Bengaluru,6.2297,29.47,35.04,1.23
2011-04-04,2011,4,4,Bengaluru,6.7526,29.14,34.38,1.74
2011-04-05,2011,4,5,Bengaluru,6.2983,29.27,36.57,1.68
2011-04-06,2011,4,6,Bengaluru,6.5338,29.33,36.53,2.79
2011-04-07,2011,4,7,Bengaluru,7.1921,27.75,38.25,3.34
2011-04-08,2011,4,8,Bengaluru,7.1014,28.13,40.31,2.54
2011-04-09,2011,4,9,Bengaluru,7.2646,28.89,43.33,2.93
2011-04-10,2011,4,10,Bengaluru,6.8011,28.4,47.81,3.62
2011-04-11,2011,4,11,Bengaluru,7.1352,28.71,45.36,3.24
2011-04-12,2011,4,12,Bengaluru,7.0548,28.73,41.1,2.84
2011-04-13,2011,4,13,Bengaluru,6.7913,29.27,39.57,3.01
2011-04-14,2011,4,14,Bengaluru,5.8243,28.85,42.33,2.27
2011-04-15,2011,4,15,Bengaluru,5.6669,27.75,47.55,1.48
2011-04-16,2011,4,16,Bengaluru,7.0591,27.9,48.54,2.3
2011-04-17,2011,4,17,Bengaluru,6.5246,28.14,44.89,2.7
2011-04-18,2011,4,18,Bengaluru,6.456,27.94,41.04,1.66
2011-04-19,2011,4,19,Bengaluru,6.0782,27.33,53.85,1.74
2011-04-20,2011,4,20,Bengaluru,6.4625,25.3,66.68,1.18
2011-04-21,2011,4,21,Bengaluru,6.012,25.06,62.49,1.83
2011-04-22,2011,4,22,Bengaluru,5.6657,24.06,76.42,2.35
2011-04-23,2011,4,23,Bengaluru,4.723,22.91,79.64,1.48
2011-04-24,2011,4,24,Bengaluru,6.0478,24.57,73.4,1.47
2011-04-25,2011,4,25,Bengaluru,6.343,25.02,72.2,1.48
2011-04-26,2011,4,26,Bengaluru,6.9478,25.58,68.38,2.0
2011-04-27,2011,4,27,Bengaluru,7.303,26.26,62.93,2.26
2011-04-28,2011,4,28,Bengaluru,6.5033,26.28,68.98,1.48
2011-04-29,2011,4,29,Bengaluru,6.8302,27.33,64.3,2.17
2011-04-30,2011,4,30,Bengaluru,4.8847,26.75,66.54,1.72
2011-05-01,2011,5,1,Bengaluru,6.3818,26.47,65.46,1.32
2011-05-02,2011,5,2,Bengaluru,6.0893,26.36,68.8,1.35
2011-05-03,2011,5,3,Bengaluru,6.6859,26.49,67.89,2.56
2011-05-04,2011,5,4,Bengaluru,6.0744,27.8,63.1,2.69
2011-05-05,2011,5,5,Bengaluru,7.2833,27.96,58.37,3.02
2011-05-06,2011,5,6,Bengaluru,7.5612,28.0,56.8,2.7
2011-05-07,2011,5,7,Bengaluru,7.6346,26.98,59.22,3.53
2011-05-08,2011,5,8,Bengaluru,7.89,27.16,58.01,2.45
2011-05-09,2011,5,9,Bengaluru,7.7383,27.19,59.23,2.5
2011-05-10,2011,5,10,Bengaluru,7.477,27.51,60.12,2.03
2011-05-11,2011,5,11,Bengaluru,7.0706,26.74,63.64,1.88
2011-05-12,2011,5,12,Bengaluru,6.9562,27.15,62.04,2.55
2011-05-13,2011,5,13,Bengaluru,6.2462,27.43,63.15,1.75
2011-05-14,2011,5,14,Bengaluru,6.491,27.04,65.45,1.98
2011-05-15,2011,5,15,Bengaluru,6.7649,27.93,59.46,1.31
2011-05-16,2011,5,16,Bengaluru,6.9703,28.55,57.48,1.42
2011-05-17,2011,5,17,Bengaluru,6.1949,27.9,59.1,1.34
2011-05-18,2011,5,18,Bengaluru,6.0698,26.36,70.73,1.48
2011-05-19,2011,5,19,Bengaluru,6.2494,26.68,68.89,1.68
2011-05-20,2011,5,20,Bengaluru,5.5558,26.2,70.66,2.1
2011-05-21,2011,5,21,Bengaluru,5.7146,24.09,77.94,2.95
2011-05-22,2011,5,22,Bengaluru,5.9062,26.52,63.84,2.17
2011-05-23,2011,5,23,Bengaluru,6.5378,27.38,62.86,2.07
2011-05-24,2011,5,24,Bengaluru,6.0557,26.96,67.05,1.74
2011-05-25,2011,5,25,Bengaluru,4.6891,25.07,76.58,2.19
2011-05-26,2011,5,26,Bengaluru,6.2582,26.67,65.04,1.41
2011-05-27,2011,5,27,Bengaluru,5.771,26.11,66.36,2.09
2011-05-28,2011,5,28,Bengaluru,5.0729,24.9,74.99,2.56
2011-05-29,2011,5,29,Bengaluru,5.6974,26.45,68.95,2.75
2011-05-30,2011,5,30,Bengaluru,5.899,25.4,78.32,2.86
2011-05-31,2011,5,31,Bengaluru,6.6077,25.74,70.49,3.07
2011-06-01,2011,6,1,Bengaluru,5.3782,23.43,79.86,2.86
2011-06-02,2011,6,2,Bengaluru,4.6238,23.89,79.5,3.0
2011-06-03,2011,6,3,Bengaluru,4.4333,24.03,77.66,3.87
2011-06-04,2011,6,4,Bengaluru,5.0798,24.65,75.14,4.48
2011-06-05,2011,6,5,Bengaluru,4.8528,24.77,73.68,4.88
2011-06-06,2011,6,6,Bengaluru,4.5437,24.68,71.31,4.96
2011-06-07,2011,6,7,Bengaluru,5.5846,24.31,66.4,4.71
2011-06-08,2011,6,8,Bengaluru,5.1893,24.62,66.86,4.74
2011-06-09,2011,6,9,Bengaluru,5.9167,24.91,71.23,4.73
2011-06-10,2011,6,10,Bengaluru,5.6947,24.66,73.75,5.1
2011-06-11,2011,6,11,Bengaluru,4.9164,25.76,67.02,5.06
2011-06-12,2011,6,12,Bengaluru,5.4091,24.76,74.26,4.63
2011-06-13,2011,6,13,Bengaluru,4.2156,24.98,70.82,5.57
2011-06-14,2011,6,14,Bengaluru,4.2619,24.66,68.14,5.62
2011-06-15,2011,6,15,Bengaluru,3.8976,22.24,73.4,5.53
2011-06-16,2011,6,16,Bengaluru,5.1005,23.3,69.97,6.16
2011-06-17,2011,6,17,Bengaluru,4.4959,22.25,73.35,6.35
2011-06-18,2011,6,18,Bengaluru,5.227,23.73,69.8,6.75
2011-06-19,2011,6,19,Bengaluru,5.4946,25.21,69.25,5.82
2011-06-20,2011,6,20,Bengaluru,5.9414,25.12,68.5,5.23
2011-06-21,2011,6,21,Bengaluru,6.7133,25.33,66.26,5.44
2011-06-22,2011,6,22,Bengaluru,5.2745,25.36,68.06,5.59
2011-06-23,2011,6,23,Bengaluru,4.2612,25.71,68.97,4.85
2011-06-24,2011,6,24,Bengaluru,4.9512,25.43,72.05,4.52
2011-06-25,2011,6,25,Bengaluru,4.9039,24.57,76.1,4.87
2011-06-26,2011,6,26,Bengaluru,4.643,23.82,77.9,5.25
2011-06-27,2011,6,27,Bengaluru,4.3884,23.46,74.68,5.89
2011-06-28,2011,6,28,Bengaluru,4.5814,23.01,71.34,5.69
2011-06-29,2011,6,29,Bengaluru,6.1344,24.25,71.74,4.76
2011-06-30,2011,6,30,Bengaluru,5.8478,25.07,69.9,3.28
2011-07-01,2011,7,1,Bengaluru,5.7079,24.42,75.11,3.47
2011-07-02,2011,7,2,Bengaluru,4.4004,23.26,76.52,4.06
2011-07-03,2011,7,3,Bengaluru,5.4098,23.07,72.51,4.13
2011-07-04,2011,7,4,Bengaluru,4.9915,23.2,71.8,4.97
2011-07-05,2011,7,5,Bengaluru,4.4849,22.52,70.12,4.96
2011-07-06,2011,7,6,Bengaluru,4.409,22.62,70.56,4.77
2011-07-07,2011,7,7,Bengaluru,4.2782,22.16,75.93,4.16
2011-07-08,2011,7,8,Bengaluru,5.7322,22.6,76.31,3.53
2011-07-09,2011,7,9,Bengaluru,5.8673,23.76,73.2,4.03
2011-07-10,2011,7,10,Bengaluru,6.1788,24.7,65.46,4.04
2011-07-11,2011,7,11,Bengaluru,4.3114,24.98,70.65,4.34
2011-07-12,2011,7,12,Bengaluru,4.2686,24.02,73.86,5.59
2011-07-13,2011,7,13,Bengaluru,3.535,22.39,72.83,6.19
2011-07-14,2011,7,14,Bengaluru,3.9943,22.42,70.61,6.67
2011-07-15,2011,7,15,Bengaluru,4.4338,23.48,72.14,6.71
2011-07-16,2011,7,16,Bengaluru,4.0586,23.38,77.4,5.98
2011-07-17,2011,7,17,Bengaluru,4.3565,23.37,76.92,6.31
2011-07-18,2011,7,18,Bengaluru,4.4906,22.35,79.66,5.65
2011-07-19,2011,7,19,Bengaluru,4.38,23.91,74.16,5.41
2011-07-20,2011,7,20,Bengaluru,4.3826,23.48,75.03,6.02
2011-07-21,2011,7,21,Bengaluru,3.9672,23.79,70.92,5.93
2011-07-22,2011,7,22,Bengaluru,4.3358,24.28,70.16,5.37
2011-07-23,2011,7,23,Bengaluru,3.9679,23.47,73.75,5.42
2011-07-24,2011,7,24,Bengaluru,4.2084,24.41,72.71,5.22
2011-07-25,2011,7,25,Bengaluru,4.8746,23.86,75.56,3.62
2011-07-26,2011,7,26,Bengaluru,5.6323,23.27,78.07,3.22
2011-07-27,2011,7,27,Bengaluru,5.1974,23.11,77.38,4.63
2011-07-28,2011,7,28,Bengaluru,4.6721,22.75,79.9,4.28
2011-07-29,2011,7,29,Bengaluru,4.1525,22.74,75.59,4.68
2011-07-30,2011,7,30,Bengaluru,4.1635,22.5,80.6,4.51
2011-07-31,2011,7,31,Bengaluru,2.9359,24.12,71.42,5.36
2011-08-01,2011,8,1,Bengaluru,5.6861,23.76,70.95,5.32
2011-08-02,2011,8,2,Bengaluru,3.9967,23.76,73.98,5.62
2011-08-03,2011,8,3,Bengaluru,3.6254,23.22,79.42,5.02
2011-08-04,2011,8,4,Bengaluru,4.6591,23.87,74.89,5.26
2011-08-05,2011,8,5,Bengaluru,4.6102,23.46,76.99,5.07
2011-08-06,2011,8,6,Bengaluru,4.2314,23.12,77.68,5.76
2011-08-07,2011,8,7,Bengaluru,4.1966,23.43,78.08,5.08
2011-08-08,2011,8,8,Bengaluru,4.4323,22.72,80.56,4.47
2011-08-09,2011,8,9,Bengaluru,5.3311,23.76,74.94,4.34
2011-08-10,2011,8,10,Bengaluru,5.3592,23.85,74.22,3.98
2011-08-11,2011,8,11,Bengaluru,5.431,23.45,78.33,4.11
2011-08-12,2011,8,12,Bengaluru,4.8331,23.21,78.23,4.23
2011-08-13,2011,8,13,Bengaluru,4.8612,24.16,73.74,3.85
2011-08-14,2011,8,14,Bengaluru,5.8229,24.11,72.82,2.9
2011-08-15,2011,8,15,Bengaluru,6.2268,24.19,76.95,2.21
2011-08-16,2011,8,16,Bengaluru,4.6812,22.89,83.37,2.96
2011-08-17,2011,8,17,Bengaluru,4.4263,22.69,81.9,2.19
2011-08-18,2011,8,18,Bengaluru,3.8695,23.19,80.05,3.38
2011-08-19,2011,8,19,Bengaluru,3.6754,22.51,83.08,3.2
2011-08-20,2011,8,20,Bengaluru,4.7213,22.7,85.43,2.93
2011-08-21,2011,8,21,Bengaluru,3.2789,22.49,81.2,3.09
2011-08-22,2011,8,22,Bengaluru,5.0558,23.01,76.95,2.54
2011-08-23,2011,8,23,Bengaluru,4.9771,23.52,78.76,2.91
2011-08-24,2011,8,24,Bengaluru,4.2542,21.65,85.35,3.24
2011-08-25,2011,8,25,Bengaluru,4.722,22.44,82.25,3.42
2011-08-26,2011,8,26,Bengaluru,4.8672,22.89,78.43,3.91
2011-08-27,2011,8,27,Bengaluru,3.941,22.81,78.13,4.56
2011-08-28,2011,8,28,Bengaluru,5.3369,23.04,77.79,4.82
2011-08-29,2011,8,29,Bengaluru,4.0704,22.92,79.21,5.38
2011-08-30,2011,8,30,Bengaluru,4.2293,22.31,75.31,5.32
2011-08-31,2011,8,31,Bengaluru,3.8146,22.81,80.42,5.25
2011-09-01,2011,9,1,Bengaluru,4.1064,22.71,83.61,4.74
2011-09-02,2011,9,2,Bengaluru,4.3646,23.04,81.5,4.7
2011-09-03,2011,9,3,Bengaluru,4.4407,22.87,79.57,4.8
2011-09-04,2011,9,4,Bengaluru,4.9286,23.47,79.36,4.16
2011-09-05,2011,9,5,Bengaluru,4.8048,23.41,78.86,3.69
2011-09-06,2011,9,6,Bengaluru,4.9397,23.45,78.71,4.19
2011-09-07,2011,9,7,Bengaluru,5.047,22.62,79.69,4.17
2011-09-08,2011,9,8,Bengaluru,4.963,23.01,80.83,3.55
2011-09-09,2011,9,9,Bengaluru,5.2646,23.85,78.35,3.64
2011-09-10,2011,9,10,Bengaluru,5.7127,23.95,77.38,3.24
2011-09-11,2011,9,11,Bengaluru,6.2568,24.18,75.75,3.67
2011-09-12,2011,9,12,Bengaluru,4.7851,24.06,76.22,3.47
2011-09-13,2011,9,13,Bengaluru,5.5632,22.92,76.57,3.54
2011-09-14,2011,9,14,Bengaluru,4.3526,23.18,76.69,3.49
2011-09-15,2011,9,15,Bengaluru,4.7647,22.85,82.51,3.71
2011-09-16,2011,9,16,Bengaluru,5.0755,23.45,77.54,3.52
2011-09-17,2011,9,17,Bengaluru,5.6458,24.15,73.65,3.57
2011-09-18,2011,9,18,Bengaluru,5.8498,22.69,80.12,3.18
2011-09-19,2011,9,19,Bengaluru,4.7506,23.39,80.69,3.02
2011-09-20,2011,9,20,Bengaluru,4.2319,22.37,84.12,2.87
2011-09-21,2011,9,21,Bengaluru,5.629,22.92,77.32,3.85
2011-09-22,2011,9,22,Bengaluru,6.3802,22.45,75.58,3.31
2011-09-23,2011,9,23,Bengaluru,7.1856,23.01,69.41,3.09
2011-09-24,2011,9,24,Bengaluru,7.1993,23.01,67.88,2.92
2011-09-25,2011,9,25,Bengaluru,7.0126,23.86,67.94,1.95
2011-09-26,2011,9,26,Bengaluru,6.5201,24.44,69.63,1.97
2011-09-27,2011,9,27,Bengaluru,6.4903,24.56,69.09,2.05
2011-09-28,2011,9,28,Bengaluru,6.5249,24.2,72.24,2.35
2011-09-29,2011,9,29,Bengaluru,6.2642,24.32,69.71,2.19
2011-09-30,2011,9,30,Bengaluru,5.113,23.83,77.87,1.44
2011-10-01,2011,10,1,Bengaluru,4.8794,23.58,79.72,0.89
2011-10-02,2011,10,2,Bengaluru,4.8211,23.4,81.65,0.73
2011-10-03,2011,10,3,Bengaluru,5.3546,23.92,80.77,1.21
2011-10-04,2011,10,4,Bengaluru,6.6996,22.83,73.63,2.32
2011-10-05,2011,10,5,Bengaluru,7.0949,22.75,70.05,1.3
2011-10-06,2011,10,6,Bengaluru,6.5141,23.34,73.96,1.46
2011-10-07,2011,10,7,Bengaluru,5.423,24.2,74.62,1.27
2011-10-08,2011,10,8,Bengaluru,4.8487,24.39,76.78,1.08
2011-10-09,2011,10,9,Bengaluru,5.2265,23.99,81.46,1.23
2011-10-10,2011,10,10,Bengaluru,5.1293,23.5,83.75,0.7
2011-10-11,2011,10,11,Bengaluru,4.9049,22.81,84.05,0.51
2011-10-12,2011,10,12,Bengaluru,4.8086,22.45,83.55,0.99
2011-10-13,2011,10,13,Bengaluru,5.2884,23.46,79.6,1.14
2011-10-14,2011,10,14,Bengaluru,5.6371,23.48,80.11,1.49
2011-10-15,2011,10,15,Bengaluru,5.3059,23.34,80.15,1.35
2011-10-16,2011,10,16,Bengaluru,5.5865,23.26,76.58,1.19
2011-10-17,2011,10,17,Bengaluru,5.4226,23.37,79.51,1.49
2011-10-18,2011,10,18,Bengaluru,5.4492,23.86,75.02,1.72
2011-10-19,2011,10,19,Bengaluru,6.0689,23.79,74.99,1.36
2011-10-20,2011,10,20,Bengaluru,5.4725,24.21,72.81,0.93
2011-10-21,2011,10,21,Bengaluru,5.28,24.19,74.31,1.53
2011-10-22,2011,10,22,Bengaluru,5.299,24.06,73.21,2.52
2011-10-23,2011,10,23,Bengaluru,5.2061,23.13,78.34,2.69
2011-10-24,2011,10,24,Bengaluru,5.0189,22.85,81.52,2.85
2011-10-25,2011,10,25,Bengaluru,3.3528,21.29,84.07,3.25
2011-10-26,2011,10,26,Bengaluru,4.255,21.26,84.12,3.97
2011-10-27,2011,10,27,Bengaluru,4.2156,21.88,82.56,3.08
2011-10-28,2011,10,28,Bengaluru,5.3866,21.39,81.08,3.25
2011-10-29,2011,10,29,Bengaluru,4.289,20.61,84.48,2.87
2011-10-30,2011,10,30,Bengaluru,4.6267,21.32,83.83,3.07
2011-10-31,2011,10,31,Bengaluru,3.7946,21.76,82.85,3.23
2011-11-01,2011,11,1,Bengaluru,2.855,22.08,84.31,3.24
2011-11-02,2011,11,2,Bengaluru,3.7162,22.03,84.38,2.3
2011-11-03,2011,11,3,Bengaluru,3.9696,21.68,87.81,2.22
2011-11-04,2011,11,4,Bengaluru,3.7378,22.31,85.88,2.61
2011-11-05,2011,11,5,Bengaluru,3.7565,22.89,85.73,2.72
2011-11-06,2011,11,6,Bengaluru,4.7446,23.0,80.74,2.42
2011-11-07,2011,11,7,Bengaluru,5.9887,20.89,65.15,2.0
2011-11-08,2011,11,8,Bengaluru,6.4418,19.65,64.88,2.14
2011-11-09,2011,11,9,Bengaluru,6.2177,19.74,68.97,2.13
2011-11-10,2011,11,10,Bengaluru,5.9309,19.53,69.54,2.02
2011-11-11,2011,11,11,Bengaluru,5.6753,19.76,72.88,1.88
2011-11-12,2011,11,12,Bengaluru,5.7641,20.5,65.88,1.53
2011-11-13,2011,11,13,Bengaluru,5.857,20.43,70.27,2.0
2011-11-14,2011,11,14,Bengaluru,6.1133,20.98,68.95,2.48
2011-11-15,2011,11,15,Bengaluru,6.3518,20.86,70.21,2.68
2011-11-16,2011,11,16,Bengaluru,6.1918,20.88,67.83,2.73
2011-11-17,2011,11,17,Bengaluru,3.954,21.56,76.19,3.38
2011-11-18,2011,11,18,Bengaluru,3.3545,22.03,74.57,3.17
2011-11-19,2011,11,19,Bengaluru,6.1181,20.39,63.07,2.99
2011-11-20,2011,11,20,Bengaluru,6.0742,19.62,67.8,3.42
2011-11-21,2011,11,21,Bengaluru,5.8409,19.94,69.17,3.22
2011-11-22,2011,11,22,Bengaluru,5.9086,20.26,65.63,3.07
2011-11-23,2011,11,23,Bengaluru,4.8919,20.58,72.4,3.28
2011-11-24,2011,11,24,Bengaluru,4.2494,22.13,74.79,3.91
2011-11-25,2011,11,25,Bengaluru,2.1746,22.09,82.4,4.32
2011-11-26,2011,11,26,Bengaluru,2.177,21.26,87.55,4.74
2011-11-27,2011,11,27,Bengaluru,2.9234,22.23,86.2,4.31
2011-11-28,2011,11,28,Bengaluru,3.0137,22.23,84.92,3.41
2011-11-29,2011,11,29,Bengaluru,3.1728,22.89,78.16,2.7
2011-11-30,2011,11,30,Bengaluru,3.5102,22.68,74.75,2.6
2011-12-01,2011,12,1,Bengaluru,4.2082,22.79,73.14,1.9
2011-12-02,2011,12,2,Bengaluru,4.453,22.01,73.9,1.27
2011-12-03,2011,12,3,Bengaluru,4.3752,22.08,69.3,1.75
2011-12-04,2011,12,4,Bengaluru,3.8767,21.58,69.52,1.7
2011-12-05,2011,12,5,Bengaluru,5.1629,21.35,66.89,1.99
2011-12-06,2011,12,6,Bengaluru,5.6006,20.88,67.14,2.33
2011-12-07,2011,12,7,Bengaluru,5.0966,20.49,70.7,2.98
2011-12-08,2011,12,8,Bengaluru,4.6795,20.18,74.42,3.09
2011-12-09,2011,12,9,Bengaluru,3.9144,22.25,79.1,3.34
2011-12-10,2011,12,10,Bengaluru,4.7542,22.91,75.33,2.84
2011-12-11,2011,12,11,Bengaluru,4.3898,22.79,72.08,2.74
2011-12-12,2011,12,12,Bengaluru,5.2406,21.89,69.6,2.57
2011-12-13,2011,12,13,Bengaluru,5.2606,21.0,67.21,3.01
2011-12-14,2011,12,14,Bengaluru,5.141,21.01,66.03,2.95
2011-12-15,2011,12,15,Bengaluru,2.839,21.1,73.43,3.34
2011-12-16,2011,12,16,Bengaluru,5.231,20.34,67.62,3.54
2011-12-17,2011,12,17,Bengaluru,5.7634,18.92,67.33,3.01
2011-12-18,2011,12,18,Bengaluru,5.3741,18.78,65.99,3.21
2011-12-19,2011,12,19,Bengaluru,4.1827,19.45,64.14,2.48
2011-12-20,2011,12,20,Bengaluru,2.4857,19.42,65.32,3.18
2011-12-21,2011,12,21,Bengaluru,5.5037,19.47,66.2,3.07
2011-12-22,2011,12,22,Bengaluru,5.1816,18.84,64.91,3.02
2011-12-23,2011,12,23,Bengaluru,4.4371,19.59,65.65,2.84
2011-12-24,2011,12,24,Bengaluru,5.8747,19.44,58.3,2.87
2011-12-25,2011,12,25,Bengaluru,5.7655,18.93,58.72,2.66
2011-12-26,2011,12,26,Bengaluru,5.8236,18.85,51.17,1.95
2011-12-27,2011,12,27,Bengaluru,4.7803,19.96,43.63,1.89
2011-12-28,2011,12,28,Bengaluru,5.1936,20.74,36.82,1.95
2011-12-29,2011,12,29,Bengaluru,5.5824,21.28,62.49,3.46
2011-12-30,2011,12,30,Bengaluru,1.6889,20.46,81.97,5.43
2011-12-31,2011,12,31,Bengaluru,2.8198,20.58,74.07,4.46
2012-01-01,2012,1,1,Bengaluru,5.8044,21.98,74.4,2.9
2012-01-02,2012,1,2,Bengaluru,5.9844,22.79,71.17,2.37
2012-01-03,2012,1,3,Bengaluru,5.8212,23.43,69.94,2.0
2012-01-04,2012,1,4,Bengaluru,5.4341,23.92,68.12,2.24
